model_MLP-3,model_MLP-5,model_MLP-7,model_LeNet-5,model_AlexNet,model_VGG-16,activation_leaky_relu,activation_relu,activation_sigmoid,activation_tanh,mode_normal,capa_checkpoint_fc2,capa_checkpoint_fc2_fc4,capa_checkpoint_fc3,capa_checkpoint_fc4,capa_checkpoint_fc2_fc4_fc6,capa_checkpoint_fc2_fc5,capa_checkpoint_fc2_fc6,capa_checkpoint_fc3_fc5,capa_checkpoint_fc3_fc6,capa_checkpoint_fc4_fc6,capa_checkpoint_fc5,capa_checkpoint_fc6,capa_checkpoint_block1,capa_checkpoint_block1_block2,capa_checkpoint_block1_block2_block3,capa_checkpoint_block1_block2_block3_block4,capa_checkpoint_block1_block2_block3_block4_block5,capa_checkpoint_block1_fc_block,capa_checkpoint_block2,capa_checkpoint_block2_fc_block,capa_checkpoint_block3,capa_checkpoint_block3_fc_block,capa_checkpoint_block4,capa_checkpoint_block4_fc_block,capa_checkpoint_block5,capa_checkpoint_block5_fc_block,capa_checkpoint_conv1,capa_checkpoint_conv1_conv2,capa_checkpoint_conv1_conv2_conv3,capa_checkpoint_conv1_conv2_conv3_conv4,capa_checkpoint_conv1_conv2_conv3_conv4_conv5,capa_checkpoint_conv1_conv2_fc,capa_checkpoint_conv1_fc_block,capa_checkpoint_conv2,capa_checkpoint_conv2_fc_block,capa_checkpoint_conv3,capa_checkpoint_conv3_fc_block,capa_checkpoint_conv4,capa_checkpoint_conv4_fc_block,capa_checkpoint_conv5,capa_checkpoint_conv5_fc_block,capa_checkpoint_fc,capa_checkpoint_fc_block,capa_checkpoint_full,"fc_config_fc(2048,2048)","fc_config_fc(2048,1024,512,512)","fc_config_fc(2048,1024,512,256,128,128)","conv_config_conv(6, 12)_fc(100, 64)","conv_config_filt(24, 48, 96, 192, 192)_fc(1536, 1536)","conv_config_filt(40, 96, 160, 160, 96)_fc(1536, 1536)","fc_config_(100, 64)","fc_config_(1536, 1536)",gpu_name_NVIDIA GeForce GTX TITAN X,gpu_architecture_Maxwell,"Reloj_boost_1,706 MHz",gpu_name_AMD Instinct MI210,gpu_architecture_CDNA2,"Reloj_boost_1,700 MHz",peak_memory_MB,memory_avg_MB,time_per_iter_ms,total_time_ms,throughput,total_flops,factor_recompute,ahorro_memoria_pct,tiempo_extra_ms,gpu_memory_gb,cuda_cores,render_cores,best_epoch,train_acc,val_acc,total_train_time_s,batch_size
1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,212.3,197.51,2.6152,78.4569,48944.06,153983385660,1.2645,1.0025,0.0118,64.0,0.0,6656.0,10,0.99208,0.9783,31.08,128
1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,212.3,197.51,2.6693,80.0795,47952.36,153983385660,1.2645,1.0025,0.0117,64.0,0.0,6656.0,10,0.9336,0.9366,31.247,128
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,178.74,2.1835,65.5039,7327.81,11402281020,1.0,0.0,0.0,64.0,0.0,6656.0,9,0.99615,0.9827,74.927,16
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.67,2.1253,63.7585,7528.41,11402281020,1.0,0.0,0.0,64.0,0.0,6656.0,7,0.99462,0.9834,57.263,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.64,2.3371,70.1118,6846.21,11402281020,1.0,0.0,0.0,64.0,0.0,6656.0,7,0.99242,0.9798,59.086,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.64,2.3231,69.6937,6887.28,11402281020,1.0,0.0,0.0,64.0,0.0,6656.0,10,0.97153,0.9604,82.661,16
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.64,2.4454,73.3619,6542.91,13415546940,1.1766,-0.5035,0.0079,64.0,0.0,6656.0,9,0.99615,0.9827,93.513,16
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.39,2.3127,69.3823,6918.19,11905597500,1.0441,-0.9231,0.0039,64.0,0.0,6656.0,9,0.99615,0.9827,91.005,16
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.52,2.2459,67.3774,7124.05,11653939260,1.0221,-0.9959,0.0019,64.0,0.0,6656.0,9,0.99615,0.9827,92.029,16
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.52,2.5223,75.6682,6343.48,13667205180,1.1986,-0.4364,0.0102,64.0,0.0,6656.0,9,0.99615,0.9827,104.572,16
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.66,2.3772,71.3153,6730.67,13415546940,1.1766,0.559,0.0076,64.0,0.0,6656.0,7,0.99462,0.9834,69.772,16
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.42,2.2402,67.2058,7142.24,11905597500,1.0441,0.1384,0.0034,64.0,0.0,6656.0,7,0.99462,0.9834,73.234,16
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.54,2.2069,66.2078,7249.9,11653939260,1.0221,0.072,0.0024,64.0,0.0,6656.0,7,0.99462,0.9834,68.401,16
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.54,2.4619,73.8561,6499.12,13667205180,1.1986,0.6254,0.0101,64.0,0.0,6656.0,7,0.99462,0.9834,83.28,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.64,2.6024,78.0724,6148.14,13415546940,1.1766,0.5536,0.008,64.0,0.0,6656.0,7,0.99242,0.9798,71.465,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.39,2.4441,73.323,6546.37,11905597500,1.0441,0.1384,0.0032,64.0,0.0,6656.0,7,0.99242,0.9798,72.361,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.52,2.419,72.5692,6614.38,11653939260,1.0221,0.0664,0.0025,64.0,0.0,6656.0,7,0.99242,0.9798,70.228,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.52,2.7017,81.0499,5922.28,13667205180,1.1986,0.62,0.0109,64.0,0.0,6656.0,7,0.99242,0.9798,81.706,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.64,2.5957,77.8699,6164.13,13415546940,1.1766,0.5536,0.0082,64.0,0.0,6656.0,10,0.97153,0.9604,100.271,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.39,2.4519,73.5583,6525.43,11905597500,1.0441,0.1384,0.0039,64.0,0.0,6656.0,10,0.97153,0.9604,104.879,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,180.52,2.4135,72.4056,6629.33,11653939260,1.0221,0.0664,0.0027,64.0,0.0,6656.0,10,0.97153,0.9604,99.533,16
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,191.8,179.52,2.6999,80.9982,5926.05,13667205180,1.1986,0.62,0.0113,64.0,0.0,6656.0,10,0.97153,0.9604,118.773,16
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,180.26,2.1611,64.8324,14807.42,22804561980,1.0,0.0,0.0,64.0,0.0,6656.0,10,0.99697,0.9844,43.992,32
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.22,2.1009,63.0279,15231.34,22804561980,1.0,0.0,0.0,64.0,0.0,6656.0,9,0.99595,0.9827,39.596,32
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.16,2.2945,68.8336,13946.68,22804561980,1.0,0.0,0.0,64.0,0.0,6656.0,10,0.99795,0.9806,44.083,32
0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.16,2.2892,68.6753,13978.83,22804561980,1.0,0.0,0.0,64.0,0.0,6656.0,10,0.91968,0.9258,43.362,32
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.16,2.4114,72.3406,13270.56,26831093820,1.1766,-0.4993,0.0075,64.0,0.0,6656.0,10,0.99697,0.9844,52.815,32
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.91,2.2785,68.3564,14044.04,23811194940,1.0441,-0.9153,0.0035,64.0,0.0,6656.0,10,0.99697,0.9844,54.832,32
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.04,2.2147,66.4412,14448.86,23307878460,1.0221,-0.9875,0.0016,64.0,0.0,6656.0,10,0.99697,0.9844,55.597,32
0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.04,2.5052,75.1551,12773.59,27334410300,1.1986,-0.4327,0.0103,64.0,0.0,6656.0,10,0.99697,0.9844,64.92,32
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.21,2.3539,70.617,13594.45,26831093820,1.1766,0.5543,0.0076,64.0,0.0,6656.0,9,0.99595,0.9827,49.635,32
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.97,2.2376,67.1289,14300.85,23811194940,1.0441,0.1372,0.0041,64.0,0.0,6656.0,9,0.99595,0.9827,49.26,32
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.09,2.1697,65.0915,14748.47,23307878460,1.0221,0.0713,0.0021,64.0,0.0,6656.0,9,0.99595,0.9827,49.784,32
0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.08,2.43,72.8995,13168.82,27334410300,1.1986,0.6256,0.0099,64.0,0.0,6656.0,9,0.99595,0.9827,59.467,32
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.16,2.5906,77.7186,12352.25,26831093820,1.1766,0.549,0.0089,64.0,0.0,6656.0,10,0.99795,0.9806,54.717,32
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,181.91,2.4509,73.5281,13056.24,23811194940,1.0441,0.1372,0.0047,64.0,0.0,6656.0,10,0.99795,0.9806,52.74,32
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,193.29,182.04,2.3863,71.5891,13409.86,23307878460,1.0221,0.0659,0.0028,64.0,0.0,6656.0,10,0.99795,0.9806,52.838,32
